PUBCHEM_CID,AID,PUBCHEM_SID,PUBCHEM_ACTIVITY_SCORE,PubChem Standard Value,MolecularWeight,Standard Value,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50
150622911,1798142,464922029.0,,0.534,580.6,,0.534,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,
150895835,1798142,464922045.0,,0.009000000000000001,597.1,,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
151063012,1798142,464922033.0,,0.0076,599.1,,0.0076,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,
151121820,1798142,461604600.0,,0.0139,556.6,,0.0139,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,
151375040,1798142,463792125.0,,0.0038,589.5,,0.0038,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,
151671673,1798142,464922048.0,,0.008,599.1,,0.008,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
151831901,1798142,464922052.0,,0.0028,582.6,,0.0028,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,
151915644,1798142,464922022.0,,0.0221,582.6,,0.0221,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,
151923834,1798142,463792103.0,,0.0158,573.1,,0.0158,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,
152088193,1798142,461604564.0,,0.0197,535.6,,0.0197,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.7,,,,,,,,,,,,,,,,,
152090984,1798142,402358581.0,,0.0046,518.6,,0.0046,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,
152160865,1798142,464922078.0,,0.0331,599.1,,0.0331,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.1,,,,,,,,,,,,,,,,,
152160866,1798142,464922079.0,,0.0157,599.1,,0.0157,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,
152187859,1798142,402358564.0,,0.318,546.7,,0.318,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
152208300,1798142,464922032.0,,0.0152,597.1,,0.0152,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,
152252426,1798142,464922039.0,,0.0047,598.6,,0.0047,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,
152377821,1798142,464922024.0,,0.0113,582.6,,0.0113,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
154584239,1803904,433917009.0,,0.019,585.7,,0.019,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
154584240,1803904,433917021.0,,0.013999999999999999,511.0,,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
154584241,1803904,433917022.0,,0.017,504.6,,0.017,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
155164952,1798142,464922111.0,,0.0028,582.1,,0.0028,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,
155164959,1798142,464922091.0,,0.0518,570.1,,0.0518,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,51.8,,,,,,,,,,,,,,,,,
155164971,1798142,464922101.0,,0.0068,582.1,,0.0068,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,
155235877,1806610,471698516.0,,0.0595,497.4,,0.0595,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,
155235880,1806610,471698514.0,,0.03333333333333333,445.3,,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,
155235887,1806610,471698517.0,,0.106,416.3,,0.106,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,
155242948,1806610,471698533.0,,0.08900000000000001,444.4,,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,
155242963,1806610,471698539.0,,0.33,457.5,,0.33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,
155242964,1806610,471698540.0,,0.3499999999999999,390.4,,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,
155242979,1806610,471698542.0,,0.49,440.9,,0.49,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,
155242989,1806610,471698536.0,,0.8133333333333334,459.3,,0.8133333333333334,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,813.3333333333335,,,,,,,,,,,,,,,,,
155242991,1806610,471698537.0,,0.02733333333333333,376.4,,0.02733333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,27.33333333333333,,,,,,,,,,,,,,,,,
155243031,1806610,471698524.0,,0.885,495.5,,0.885,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,885.0,,,,,,,,,,,,,,,,,
155243032,1806610,471698520.0,,0.08,497.4,,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
155243035,1806610,471698523.0,,0.325,493.0,,0.325,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,
155243063,1806610,471698528.0,,0.5833333333333334,443.5,,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,583.3333333333334,,,,,,,,,,,,,,,,,
155243065,1806610,471698529.0,,0.2333333333333333,471.5,,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,233.3333333333333,,,,,,,,,,,,,,,,,
155243066,1806610,471698531.0,,0.2796666666666667,416.5,,0.2796666666666667,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,279.6666666666667,,,,,,,,,,,,,,,,,
155243075,1806610,471698538.0,,0.2933333333333333,494.8,,0.2933333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,293.3333333333333,,,,,,,,,,,,,,,,,
155243124,1806610,471698543.0,,0.5166666666666667,460.7,,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,516.6666666666666,,,,,,,,,,,,,,,,,
155280255,1806610,471698513.0,,0.034,517.4,,0.034,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,
155280356,1806610,471698512.0,,0.0064666666666666674,447.3,,0.0064666666666666674,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6.466666666666666,,,,,,,,,,,,,,,,,
155755888,1919215,476024474.0,,0.05,439.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755889,1919215,476024570.0,,0.05,571.1,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755890,1919215,476024557.0,,0.05,539.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755892,1919215,476024563.0,,0.05,573.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755893,1919215,476024495.0,,0.05,457.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755894,1919215,476024520.0,,0.05,502.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755895,1919215,476024553.0,,0.05,521.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755896,1919215,476024519.0,,0.05,501.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755897,1919215,476024545.0,,0.05,530.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755899,1919215,476024498.0,,0.05,481.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755900,1919215,476024539.0,,0.05,525.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755902,1919215,476024460.0,,0.05,442.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755904,1919215,476024565.0,,0.05,559.1,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755906,1919215,476024528.0,,0.05,534.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755907,1919215,476024502.0,,0.05,516.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755908,1919215,476024571.0,,0.05,559.1,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755909,1919215,476024554.0,,0.05,523.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755911,1919215,476024534.0,,0.05,495.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755912,1919215,476024471.0,,0.05,456.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755915,1919215,476024530.0,,0.05,527.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755917,1919215,476024488.0,,0.05,491.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755918,1919215,476024512.0,,0.05,488.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755919,1919215,476024487.0,,0.05,474.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755921,1919215,476024470.0,,0.05,458.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755922,1919215,476024464.0,,0.05,454.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755924,1919215,476024518.0,,0.05,496.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755925,1919215,476024503.0,,0.05,499.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755928,1919215,476024491.0,,0.05,443.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755929,1919215,476024529.0,,0.05,517.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755930,1919215,476024540.0,,0.05,530.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755931,1919215,476024496.0,,0.05,457.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755932,1919215,476024468.0,,0.05,431.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755934,1919215,476024541.0,,0.05,509.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755935,1919215,476024531.0,,0.05,510.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755938,1919215,476024509.0,,0.05,482.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755939,1919215,476024525.0,,0.05,515.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755941,1919215,476024462.0,,0.05,442.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755942,1919215,476024549.0,,0.05,548.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755943,1919215,476024489.0,,0.05,459.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755944,1919215,476024533.0,,0.05,496.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755945,1919215,476024506.0,,0.05,516.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755947,1919215,476024537.0,,0.05,530.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755948,1919215,476024544.0,,0.05,525.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755950,1919215,476024527.0,,0.05,513.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755951,1919215,476024476.0,,0.05,445.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755953,1919215,476024543.0,,0.05,520.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755954,1919215,476024560.0,,0.05,557.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755955,1919215,476024472.0,,0.05,456.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755956,1919215,476024532.0,,0.05,496.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755957,1919215,476024515.0,,0.05,513.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755958,1919215,476024475.0,,0.05,444.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755959,1919215,476024561.0,,0.275,543.0,,0.275,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,
155755960,1919215,476024552.0,,0.05,509.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755961,1919215,476024562.0,,0.05,545.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755962,1919215,476024559.0,,0.05,557.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755964,1919215,476024461.0,,0.05,442.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755965,1919215,476024482.0,,0.05,442.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755966,1919215,476024501.0,,0.05,495.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755967,1919215,476024463.0,,0.05,458.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755972,1919215,476024556.0,,0.05,590.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755974,1919215,476024479.0,,0.05,486.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755976,1919215,476024459.0,,0.05,458.9,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755977,1919215,476024485.0,,0.05,498.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755979,1919215,476024548.0,,0.05,531.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755982,1919215,476024483.0,,0.05,511.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755983,1919215,476024569.0,,0.05,557.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755986,1919215,476024536.0,,0.05,513.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755987,1919215,476024523.0,,0.05,543.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755988,1919215,476024473.0,,0.05,506.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755990,1919215,476024492.0,,0.05,494.3,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755991,1919215,476024469.0,,0.05,442.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755993,1919215,476024547.0,,0.05,509.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755994,1919215,476024566.0,,0.05,557.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755998,1919215,476024516.0,,0.05,513.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155755999,1919215,476024558.0,,0.05,539.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756001,1919215,476024511.0,,0.05,511.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756003,1919215,476024486.0,,0.05,425.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756004,1919215,476024467.0,,0.05,454.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756006,1919215,476024513.0,,0.05,499.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756007,1919215,476024567.0,,0.05,571.1,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756008,1919215,476024484.0,,0.275,525.6,,0.275,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,
155756009,1919215,476024480.0,,0.05,474.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756010,1919215,476024524.0,,0.05,531.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756012,1919215,476024510.0,,0.05,482.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756014,1919215,476024478.0,,0.05,524.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756015,1919215,476024507.0,,0.05,511.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756016,1919215,476024465.0,,0.05,425.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756017,1919215,476024455.0,,0.05,424.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756018,1919215,476024500.0,,0.05,531.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756024,1919215,476024504.0,,0.05,499.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756025,1919215,476024494.0,,0.05,457.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756026,1919215,476024499.0,,0.05,548.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756027,1919215,476024514.0,,0.05,516.0,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756028,1919215,476024466.0,,0.05,425.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756032,1919215,476024477.0,,0.05,454.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756034,1919215,476024505.0,,0.05,499.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756035,1919215,476024481.0,,0.05,458.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756041,1919215,476024458.0,,0.05,438.5,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756042,1919215,476024493.0,,0.05,440.4,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756043,1919215,476024538.0,,0.05,509.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155756045,1919215,476024555.0,,0.05,536.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155793616,1919215,476024521.0,,0.05,511.6,,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
155926698,1804976,441610617.0,,0.0168,549.5,,0.0168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,
155926699,1804976,441610618.0,,0.00584,547.6,,0.00584,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5.84,,,,,,,,,,,,,,,,,
156821216,1920052,486503473.0,,0.0193,429.5,,0.0193,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,
156821234,1920052,486503819.0,,0.0375,468.5,,0.0375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,
162428729,1920052,486503874.0,,0.0183,475.9,,0.0183,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,
162428770,1920052,486503516.0,,0.10300000000000001,441.5,,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,
162428777,1920052,486503696.0,,0.0927,450.5,,0.0927,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,92.7,,,,,,,,,,,,,,,,,
162428781,1920052,486503719.0,,0.0359,520.5,,0.0359,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35.9,,,,,,,,,,,,,,,,,
162428782,1920052,486503488.0,,0.026000000000000002,520.6,,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,
162428785,1920052,486503881.0,,0.0113,498.9,,0.0113,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
162428791,1920052,486503476.0,,0.00875,412.4,,0.00875,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.75,,,,,,,,,,,,,,,,,
162428794,1920052,486503741.0,,0.0422,429.5,,0.0422,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.2,,,,,,,,,,,,,,,,,
162428812,1920052,486503861.0,,0.0049,433.9,,0.0049,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,
162428815,1920052,486503742.0,,0.0673,496.6,,0.0673,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,67.3,,,,,,,,,,,,,,,,,
162428821,1920052,486503712.0,,0.111,466.5,,0.111,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,
162428822,1920052,486503812.0,,0.0313,508.6,,0.0313,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.3,,,,,,,,,,,,,,,,,
162428835,1920052,486503867.0,,0.0397,482.5,,0.0397,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.7,,,,,,,,,,,,,,,,,
162428836,1920052,486503475.0,,0.0125,426.5,,0.0125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,
162428839,1920052,486503706.0,,0.149,502.5,,0.149,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,
162428840,1920052,486503483.0,,0.0544,432.5,,0.0544,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54.4,,,,,,,,,,,,,,,,,
162428845,1920052,486503946.0,,0.0767,531.0,,0.0767,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,76.7,,,,,,,,,,,,,,,,,
162428848,1920052,486503503.0,,0.11699999999999999,452.5,,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
162428850,1920052,486503549.0,,0.026000000000000002,480.5,,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,
162428855,1920052,486503831.0,,0.0328,498.6,,0.0328,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.8,,,,,,,,,,,,,,,,,
162428857,1920052,486503508.0,,0.0263,438.5,,0.0263,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,
